NACE,EuralCode,AG
1920,130507,C
1920,130508,C
1920,130701,C
1920,130702,C
1920,130703,C
1920,130801,C
1920,130802,C
1920,130899,C
1920,160709,C
1920,190207,C
1920,110112,C
1920,110111,C
1920,110115,C
1920,150202,C
1920,190110,C
1920,190806,C
1920,190807,C
1920,190808,C
1920,061305,C
1920,061302,C
1920,191102,C
1920,191101,C
1920,191209,C
1920,190112,C
1920,190114,C
1920,190116,C
1920,190118,C
1920,190119,C
1920,190105,C
1920,190106,C
1920,190107,C
1920,190111,C
1920,190113,C
1920,190115,C
1920,190117,C
1920,190402,C
1920,191107,C
2012,070103,C
2012,070203,C
2012,070303,C
2012,070403,C
2012,070503,C
2012,070603,C
2012,070703,C
2012,070104,C
2012,070204,C
2012,070304,C
2012,070404,C
2012,070504,C
2012,070604,C
2012,070704,C
2012,140601,C
2012,140602,C
2012,140604,C
2012,140603,C
2012,140605,C
2012,200113,C
2013,030309,C
2013,050702,C
2013,060603,C
2013,110206,C
2013,060101,C
2013,060102,C
2013,060103,C
2013,060104,C
2013,060105,C
2013,060106,C
2013,060704,C
2013,080316,C
2013,090104,C
2013,090105,C
2013,050111,C
2013,060201,C
2013,060203,C
2013,060204,C
2013,060205,C
2013,090101,C
2013,090102,C
2013,090103,C
2013,050116,C
2013,060314,C
2013,060316,C
2013,060311,C
2013,060313,C
2013,060315,C
2013,060403,C
2013,060404,C
2013,060405,C
2013,060602,C
2013,100109,C
2013,110105,C
2013,110106,C
2013,160606,C
2013,200114,C
2013,110114,C
2013,110107,C
2013,110113,C
2013,110301,C
2013,200115,C
2013,100308,C
2013,100403,C
2013,110108,C
2013,110205,C
2013,110302,C
2013,110504,C
2013,160901,C
2013,160902,C
2013,191104,C
2014,070103,C
2014,070203,C
2014,070303,C
2014,070403,C
2014,070503,C
2014,070603,C
2014,070703,C
2014,070104,C
2014,070204,C
2014,070304,C
2014,070404,C
2014,070504,C
2014,070604,C
2014,070704,C
2014,140601,C
2014,140602,C
2014,140604,C
2014,140603,C
2014,140605,C
2014,200113,C
2016,070103,C
2016,070203,C
2016,070303,C
2016,070403,C
2016,070503,C
2016,070603,C
2016,070703,C
2016,070104,C
2016,070204,C
2016,070304,C
2016,070404,C
2016,070504,C
2016,070604,C
2016,070704,C
2016,140601,C
2016,140602,C
2016,140604,C
2016,140603,C
2016,140605,C
2016,200113,C
2016,020104,C
2016,150102,C
2016,120105,C
2016,170203,C
2016,191204,C
2016,070213,C
2016,160119,C
2016,200139,C
2016,160801,C
2016,160803,C
2016,160804,C
2016,160802,C
2016,160805,C
2016,160806,C
2016,160807,C
2016,030302,C
2016,040104,C
2016,040105,C
2016,100302,C
2016,110203,C
2016,150203,C
2016,190903,C
2016,190904,C
2016,190905,C
2016,190906,C
2016,061303,C
2016,050117,C
2016,050107,C
2016,050108,C
2016,050601,C
2016,050603,C
2016,050106,C
2016,040103,C
2016,060703,C
2016,070101,C
2016,070107,C
2016,070108,C
2016,070201,C
2016,070207,C
2016,070208,C
2016,070301,C
2016,070307,C
2016,070308,C
2016,070401,C
2016,070407,C
2016,070408,C
2016,070501,C
2016,070507,C
2016,070508,C
2016,070601,C
2016,070607,C
2016,070608,C
2016,070701,C
2016,070707,C
2016,070708,C
2016,090113,C
2016,050115,C
2016,060702,C
2016,070109,C
2016,070110,C
2016,070209,C
2016,070210,C
2016,070309,C
2016,070310,C
2016,070409,C
2016,070410,C
2016,070509,C
2016,070510,C
2016,070609,C
2016,070610,C
2016,070709,C
2016,070710,C
2016,100125,C
2016,100318,C
2016,100813,C
2016,100814,C
2016,200141,C
2016,100317,C
2016,100812,C
2016,130401,C
2016,130402,C
2016,130403,C
2016,130501,C
2016,130502,C
2016,130503,C
2016,130507,C
2016,130508,C
2016,130701,C
2016,130702,C
2016,130703,C
2016,130801,C
2016,130802,C
2016,130899,C
2016,160709,C
2016,190207,C
2016,110112,C
2016,110111,C
2016,110115,C
2016,150202,C
2016,190110,C
2016,190806,C
2016,190807,C
2016,190808,C
2016,061305,C
2016,061302,C
2016,191102,C
2016,191101,C
2017,070103,C
2017,070203,C
2017,070303,C
2017,070403,C
2017,070503,C
2017,070603,C
2017,070703,C
2017,070104,C
2017,070204,C
2017,070304,C
2017,070404,C
2017,070504,C
2017,070604,C
2017,070704,C
2017,140601,C
2017,140602,C
2017,140604,C
2017,140603,C
2017,140605,C
2017,200113,C
2017,020104,C
2017,150102,C
2017,120105,C
2017,170203,C
2017,191204,C
2017,070213,C
2017,160119,C
2017,200139,C
2017,160801,C
2017,160803,C
2017,160804,C
2017,160802,C
2017,160805,C
2017,160806,C
2017,160807,C
2017,030302,C
2017,040104,C
2017,040105,C
2017,100302,C
2017,110203,C
2017,150203,C
2017,190903,C
2017,190904,C
2017,190905,C
2017,190906,C
2017,061303,C
2017,050117,C
2017,050107,C
2017,050108,C
2017,050601,C
2017,050603,C
2017,050106,C
2017,040103,C
2017,060703,C
2017,070101,C
2017,070107,C
2017,070108,C
2017,070201,C
2017,070207,C
2017,070208,C
2017,070301,C
2017,070307,C
2017,070308,C
2017,070401,C
2017,070407,C
2017,070408,C
2017,070501,C
2017,070507,C
2017,070508,C
2017,070601,C
2017,070607,C
2017,070608,C
2017,070701,C
2017,070707,C
2017,070708,C
2017,090113,C
2017,050115,C
2017,060702,C
2017,070109,C
2017,070110,C
2017,070209,C
2017,070210,C
2017,070309,C
2017,070310,C
2017,070409,C
2017,070410,C
2017,070509,C
2017,070510,C
2017,070609,C
2017,070610,C
2017,070709,C
2017,070710,C
2017,100125,C
2017,100318,C
2017,100813,C
2017,100814,C
2017,200141,C
2017,100317,C
2017,100812,C
2017,130401,C
2017,130402,C
2017,130403,C
2017,130501,C
2017,130502,C
2017,130503,C
2017,130507,C
2017,130508,C
2017,130701,C
2017,130702,C
2017,130703,C
2017,130801,C
2017,130802,C
2017,130899,C
2017,160709,C
2017,190207,C
2017,110112,C
2017,110111,C
2017,110115,C
2017,150202,C
2017,190110,C
2017,190806,C
2017,190807,C
2017,190808,C
2017,061305,C
2017,061302,C
2017,191102,C
2017,191101,C
2020,070103,C
2020,070203,C
2020,070303,C
2020,070403,C
2020,070503,C
2020,070603,C
2020,070703,C
2020,070104,C
2020,070204,C
2020,070304,C
2020,070404,C
2020,070504,C
2020,070604,C
2020,070704,C
2020,140601,C
2020,140602,C
2020,140604,C
2020,140603,C
2020,140605,C
2020,200113,C
2020,030305,C
2020,040106,C
2020,040107,C
2020,050604,C
2020,060503,C
2020,100509,C
2020,100708,C
2020,161002,C
2020,161004,C
2020,191304,C
2020,191306,C
2020,191308,C
2020,030310,C
2020,040220,C
2020,050110,C
2020,050114,C
2020,070112,C
2020,070212,C
2020,070312,C
2020,070412,C
2020,070512,C
2020,070612,C
2020,070712,C
2020,040219,C
2020,050109,C
2020,060502,C
2020,070111,C
2020,070211,C
2020,070311,C
2020,070411,C
2020,070511,C
2020,070611,C
2020,070711,C
2020,010505,C
2020,100121,C
2020,100123,C
2020,100126,C
2020,100212,C
2020,100215,C
2020,100328,C
2020,100410,C
2020,100610,C
2020,100820,C
2020,110110,C
2020,120115,C
2020,190812,C
2020,190814,C
2020,100120,C
2020,100122,C
2020,110109,C
2020,110207,C
2020,120114,C
2020,190811,C
2020,190813,C
2020,100211,C
2020,100327,C
2020,100409,C
2020,100508,C
2020,100609,C
2020,100707,C
2020,100819,C
2020,120301,C
2020,120302,C
2020,160708,C
2020,190810,C
2020,101120,C
2020,101213,C
2020,101119,C
2020,161001,C
2020,161003,C
2020,191303,C
2020,191305,C
2020,191307,C
2020,191103,C
2020,160801,C
2020,160803,C
2020,160804,C
2020,160802,C
2020,160805,C
2020,160806,C
2020,160807,C
2020,030302,C
2020,040104,C
2020,040105,C
2020,100302,C
2020,110203,C
2020,150203,C
2020,190903,C
2020,190904,C
2020,190905,C
2020,190906,C
2020,061303,C
2020,050117,C
2020,050107,C
2020,050108,C
2020,050601,C
2020,050603,C
2020,050106,C
2020,040103,C
2020,060703,C
2020,070101,C
2020,070107,C
2020,070108,C
2020,070201,C
2020,070207,C
2020,070208,C
2020,070301,C
2020,070307,C
2020,070308,C
2020,070401,C
2020,070407,C
2020,070408,C
2020,070501,C
2020,070507,C
2020,070508,C
2020,070601,C
2020,070607,C
2020,070608,C
2020,070701,C
2020,070707,C
2020,070708,C
2020,090113,C
2020,050115,C
2020,060702,C
2020,070109,C
2020,070110,C
2020,070209,C
2020,070210,C
2020,070309,C
2020,070310,C
2020,070409,C
2020,070410,C
2020,070509,C
2020,070510,C
2020,070609,C
2020,070610,C
2020,070709,C
2020,070710,C
2020,100125,C
2020,100318,C
2020,100813,C
2020,100814,C
2020,200141,C
2020,100317,C
2020,100812,C
2020,130401,C
2020,130402,C
2020,130403,C
2020,130501,C
2020,130502,C
2020,130503,C
2020,130507,C
2020,130508,C
2020,130701,C
2020,130702,C
2020,130703,C
2020,130801,C
2020,130802,C
2020,130899,C
2020,160709,C
2020,190207,C
2020,110112,C
2020,110111,C
2020,110115,C
2020,150202,C
2020,190110,C
2020,190806,C
2020,190807,C
2020,190808,C
2020,061305,C
2020,061302,C
2020,191102,C
2020,191101,C
2030,030305,C
2030,040106,C
2030,040107,C
2030,050604,C
2030,060503,C
2030,100509,C
2030,100708,C
2030,161002,C
2030,161004,C
2030,191304,C
2030,191306,C
2030,191308,C
2030,030310,C
2030,040220,C
2030,050110,C
2030,050114,C
2030,070112,C
2030,070212,C
2030,070312,C
2030,070412,C
2030,070512,C
2030,070612,C
2030,070712,C
2030,040219,C
2030,050109,C
2030,060502,C
2030,070111,C
2030,070211,C
2030,070311,C
2030,070411,C
2030,070511,C
2030,070611,C
2030,070711,C
2030,010505,C
2030,100121,C
2030,100123,C
2030,100126,C
2030,100212,C
2030,100215,C
2030,100328,C
2030,100410,C
2030,100610,C
2030,100820,C
2030,110110,C
2030,120115,C
2030,190812,C
2030,190814,C
2030,100120,C
2030,100122,C
2030,110109,C
2030,110207,C
2030,120114,C
2030,190811,C
2030,190813,C
2030,100211,C
2030,100327,C
2030,100409,C
2030,100508,C
2030,100609,C
2030,100707,C
2030,100819,C
2030,120301,C
2030,120302,C
2030,160708,C
2030,190810,C
2030,101120,C
2030,101213,C
2030,101119,C
2030,161001,C
2030,161003,C
2030,191303,C
2030,191305,C
2030,191307,C
2030,191103,C
2030,160801,C
2030,160803,C
2030,160804,C
2030,160802,C
2030,160805,C
2030,160806,C
2030,160807,C
2030,030302,C
2030,040104,C
2030,040105,C
2030,100302,C
2030,110203,C
2030,150203,C
2030,190903,C
2030,190904,C
2030,190905,C
2030,190906,C
2030,061303,C
2030,050117,C
2030,050107,C
2030,050108,C
2030,050601,C
2030,050603,C
2030,050106,C
2030,040103,C
2030,060703,C
2030,070101,C
2030,070107,C
2030,070108,C
2030,070201,C
2030,070207,C
2030,070208,C
2030,070301,C
2030,070307,C
2030,070308,C
2030,070401,C
2030,070407,C
2030,070408,C
2030,070501,C
2030,070507,C
2030,070508,C
2030,070601,C
2030,070607,C
2030,070608,C
2030,070701,C
2030,070707,C
2030,070708,C
2030,090113,C
2030,050115,C
2030,060702,C
2030,070109,C
2030,070110,C
2030,070209,C
2030,070210,C
2030,070309,C
2030,070310,C
2030,070409,C
2030,070410,C
2030,070509,C
2030,070510,C
2030,070609,C
2030,070610,C
2030,070709,C
2030,070710,C
2030,100125,C
2030,100318,C
2030,100813,C
2030,100814,C
2030,200141,C
2030,100317,C
2030,100812,C
2030,130401,C
2030,130402,C
2030,130403,C
2030,130501,C
2030,130502,C
2030,130503,C
2030,130507,C
2030,130508,C
2030,130701,C
2030,130702,C
2030,130703,C
2030,130801,C
2030,130802,C
2030,130899,C
2030,160709,C
2030,190207,C
2030,110112,C
2030,110111,C
2030,110115,C
2030,150202,C
2030,190110,C
2030,190806,C
2030,190807,C
2030,190808,C
2030,061305,C
2030,061302,C
2030,191102,C
2030,191101,C
2051,160801,C
2051,160803,C
2051,160804,C
2051,160802,C
2051,160805,C
2051,160806,C
2051,160807,C
2051,030302,C
2051,040104,C
2051,040105,C
2051,100302,C
2051,110203,C
2051,150203,C
2051,190903,C
2051,190904,C
2051,190905,C
2051,190906,C
2051,061303,C
2051,050117,C
2051,050107,C
2051,050108,C
2051,050601,C
2051,050603,C
2051,050106,C
2051,040103,C
2051,060703,C
2051,070101,C
2051,070107,C
2051,070108,C
2051,070201,C
2051,070207,C
2051,070208,C
2051,070301,C
2051,070307,C
2051,070308,C
2051,070401,C
2051,070407,C
2051,070408,C
2051,070501,C
2051,070507,C
2051,070508,C
2051,070601,C
2051,070607,C
2051,070608,C
2051,070701,C
2051,070707,C
2051,070708,C
2051,090113,C
2051,050115,C
2051,060702,C
2051,070109,C
2051,070110,C
2051,070209,C
2051,070210,C
2051,070309,C
2051,070310,C
2051,070409,C
2051,070410,C
2051,070509,C
2051,070510,C
2051,070609,C
2051,070610,C
2051,070709,C
2051,070710,C
2051,100125,C
2051,100318,C
2051,100813,C
2051,100814,C
2051,200141,C
2051,100317,C
2051,100812,C
2051,130401,C
2051,130402,C
2051,130403,C
2051,130501,C
2051,130502,C
2051,130503,C
2051,130507,C
2051,130508,C
2051,130701,C
2051,130702,C
2051,130703,C
2051,130801,C
2051,130802,C
2051,130899,C
2051,160709,C
2051,190207,C
2051,110112,C
2051,110111,C
2051,110115,C
2051,150202,C
2051,190110,C
2051,190806,C
2051,190807,C
2051,190808,C
2051,061305,C
2051,061302,C
2051,191102,C
2051,191101,C
2060,070103,C
2060,070203,C
2060,070303,C
2060,070403,C
2060,070503,C
2060,070603,C
2060,070703,C
2060,070104,C
2060,070204,C
2060,070304,C
2060,070404,C
2060,070504,C
2060,070604,C
2060,070704,C
2060,140601,C
2060,140602,C
2060,140604,C
2060,140603,C
2060,140605,C
2060,200113,C
2060,020104,C
2060,150102,C
2060,120105,C
2060,170203,C
2060,191204,C
2060,070213,C
2060,160119,C
2060,200139,C
2060,160801,C
2060,160803,C
2060,160804,C
2060,160802,C
2060,160805,C
2060,160806,C
2060,160807,C
2060,030302,C
2060,040104,C
2060,040105,C
2060,100302,C
2060,110203,C
2060,150203,C
2060,190903,C
2060,190904,C
2060,190905,C
2060,190906,C
2060,061303,C
2060,050117,C
2060,050107,C
2060,050108,C
2060,050601,C
2060,050603,C
2060,050106,C
2060,040103,C
2060,060703,C
2060,070101,C
2060,070107,C
2060,070108,C
2060,070201,C
2060,070207,C
2060,070208,C
2060,070301,C
2060,070307,C
2060,070308,C
2060,070401,C
2060,070407,C
2060,070408,C
2060,070501,C
2060,070507,C
2060,070508,C
2060,070601,C
2060,070607,C
2060,070608,C
2060,070701,C
2060,070707,C
2060,070708,C
2060,090113,C
2060,050115,C
2060,060702,C
2060,070109,C
2060,070110,C
2060,070209,C
2060,070210,C
2060,070309,C
2060,070310,C
2060,070409,C
2060,070410,C
2060,070509,C
2060,070510,C
2060,070609,C
2060,070610,C
2060,070709,C
2060,070710,C
2060,100125,C
2060,100318,C
2060,100813,C
2060,100814,C
2060,200141,C
2060,100317,C
2060,100812,C
2060,130401,C
2060,130402,C
2060,130403,C
2060,130501,C
2060,130502,C
2060,130503,C
2060,130507,C
2060,130508,C
2060,130701,C
2060,130702,C
2060,130703,C
2060,130801,C
2060,130802,C
2060,130899,C
2060,160709,C
2060,190207,C
2060,110112,C
2060,110111,C
2060,110115,C
2060,150202,C
2060,190110,C
2060,190806,C
2060,190807,C
2060,190808,C
2060,061305,C
2060,061302,C
2060,191102,C
2060,191101,C
2320,120101,C
2320,120102,C
2320,170405,C
2320,190102,C
2320,101206,C
2320,191001,C
2320,191202,C
2320,100210,C
2320,160117,C
2320,060701,C
2320,150111,C
2320,160111,C
2320,160212,C
2320,170601,C
2320,170605,C
2320,061304,C
2320,101309,C
2320,010101,C
2320,010102,C
2320,010306,C
2320,010308,C
2320,010309,C
2320,010408,C
2320,010409,C
2320,010504,C
2320,010507,C
2320,010508,C
2320,020401,C
2320,080202,C
2320,190802,C
2320,190901,C
2320,200203,C
2320,101201,C
2320,101301,C
2320,191302,C
2320,010410,C
2320,010411,C
2320,010412,C
2320,010413,C
2320,010304,C
2320,010305,C
2320,010307,C
2320,010407,C
2320,010506,C
2320,101110,C
2320,101109,C
2320,191301,C
2320,100906,C
2320,100908,C
2320,101006,C
2320,101008,C
2320,161102,C
2320,161104,C
2320,161106,C
2320,100905,C
2320,100907,C
2320,101005,C
2320,101007,C
2320,161101,C
2320,161103,C
2320,161105,C
2410,030305,C
2410,040106,C
2410,040107,C
2410,050604,C
2410,060503,C
2410,100509,C
2410,100708,C
2410,161002,C
2410,161004,C
2410,191304,C
2410,191306,C
2410,191308,C
2410,030310,C
2410,040220,C
2410,050110,C
2410,050114,C
2410,070112,C
2410,070212,C
2410,070312,C
2410,070412,C
2410,070512,C
2410,070612,C
2410,070712,C
2410,040219,C
2410,050109,C
2410,060502,C
2410,070111,C
2410,070211,C
2410,070311,C
2410,070411,C
2410,070511,C
2410,070611,C
2410,070711,C
2410,010505,C
2410,100121,C
2410,100123,C
2410,100126,C
2410,100212,C
2410,100215,C
2410,100328,C
2410,100410,C
2410,100610,C
2410,100820,C
2410,110110,C
2410,120115,C
2410,190812,C
2410,190814,C
2410,100120,C
2410,100122,C
2410,110109,C
2410,110207,C
2410,120114,C
2410,190811,C
2410,190813,C
2410,100211,C
2410,100327,C
2410,100409,C
2410,100508,C
2410,100609,C
2410,100707,C
2410,100819,C
2410,120301,C
2410,120302,C
2410,160708,C
2410,190810,C
2410,101120,C
2410,101213,C
2410,101119,C
2410,161001,C
2410,161003,C
2410,191303,C
2410,191305,C
2410,191307,C
2410,191103,C
2410,120101,C
2410,120102,C
2410,170405,C
2410,190102,C
2410,101206,C
2410,191001,C
2410,191202,C
2410,100210,C
2410,160117,C
2410,060902,C
2410,100105,C
2410,100107,C
2410,100208,C
2410,100703,C
2410,100705,C
2410,100101,C
2410,100102,C
2410,100103,C
2410,100201,C
2410,100202,C
2410,100501,C
2410,100504,C
2410,100601,C
2410,100602,C
2410,100604,C
2410,100701,C
2410,100702,C
2410,100704,C
2410,100804,C
2410,100809,C
2410,100903,C
2410,110502,C
2410,101205,C
2410,101307,C
2410,101003,C
2410,101203,C
2410,100119,C
2410,100214,C
2410,100320,C
2410,100324,C
2410,100326,C
2410,100816,C
2410,100818,C
2410,100910,C
2410,100118,C
2410,100207,C
2410,100213,C
2410,100319,C
2410,100323,C
2410,100325,C
2410,100404,C
2410,100406,C
2410,100407,C
2410,100503,C
2410,100505,C
2410,100506,C
2410,100603,C
2410,100606,C
2410,100607,C
2410,100815,C
2410,100817,C
2410,100909,C
2410,110503,C
2410,100115,C
2410,100117,C
2410,100124,C
2410,100316,C
2410,100322,C
2410,100330,C
2410,100511,C
2410,100811,C
2410,100912,C
2410,100104,C
2410,100113,C
2410,100114,C
2410,100116,C
2410,100304,C
2410,100309,C
2410,100315,C
2410,100321,C
2410,100329,C
2410,100401,C
2410,100402,C
2410,100405,C
2410,100510,C
2410,100808,C
2410,100810,C
2410,100911,C
2410,101010,C
2410,101116,C
2410,101118,C
2410,101210,C
2410,101313,C
2410,101009,C
2410,101115,C
2410,101117,C
2410,101209,C
2410,101312,C
2410,101401,C
2410,101012,C
2410,101011,C
2442,030309,C
2442,050702,C
2442,060603,C
2442,110206,C
2442,060101,C
2442,060102,C
2442,060103,C
2442,060104,C
2442,060105,C
2442,060106,C
2442,060704,C
2442,080316,C
2442,090104,C
2442,090105,C
2442,050111,C
2442,060201,C
2442,060203,C
2442,060204,C
2442,060205,C
2442,090101,C
2442,090102,C
2442,090103,C
2442,050116,C
2442,060314,C
2442,060316,C
2442,060311,C
2442,060313,C
2442,060315,C
2442,060403,C
2442,060404,C
2442,060405,C
2442,060602,C
2442,100109,C
2442,110105,C
2442,110106,C
2442,160606,C
2442,200114,C
2442,110114,C
2442,110107,C
2442,110113,C
2442,110301,C
2442,200115,C
2442,100308,C
2442,100403,C
2442,110108,C
2442,110205,C
2442,110302,C
2442,110504,C
2442,160901,C
2442,160902,C
2442,191104,C
2442,030305,C
2442,040106,C
2442,040107,C
2442,050604,C
2442,060503,C
2442,100509,C
2442,100708,C
2442,161002,C
2442,161004,C
2442,191304,C
2442,191306,C
2442,191308,C
2442,030310,C
2442,040220,C
2442,050110,C
2442,050114,C
2442,070112,C
2442,070212,C
2442,070312,C
2442,070412,C
2442,070512,C
2442,070612,C
2442,070712,C
2442,040219,C
2442,050109,C
2442,060502,C
2442,070111,C
2442,070211,C
2442,070311,C
2442,070411,C
2442,070511,C
2442,070611,C
2442,070711,C
2442,010505,C
2442,100121,C
2442,100123,C
2442,100126,C
2442,100212,C
2442,100215,C
2442,100328,C
2442,100410,C
2442,100610,C
2442,100820,C
2442,110110,C
2442,120115,C
2442,190812,C
2442,190814,C
2442,100120,C
2442,100122,C
2442,110109,C
2442,110207,C
2442,120114,C
2442,190811,C
2442,190813,C
2442,100211,C
2442,100327,C
2442,100409,C
2442,100508,C
2442,100609,C
2442,100707,C
2442,100819,C
2442,120301,C
2442,120302,C
2442,160708,C
2442,190810,C
2442,101120,C
2442,101213,C
2442,101119,C
2442,161001,C
2442,161003,C
2442,191303,C
2442,191305,C
2442,191307,C
2442,191103,C
2442,060902,C
2442,100105,C
2442,100107,C
2442,100208,C
2442,100703,C
2442,100705,C
2442,100101,C
2442,100102,C
2442,100103,C
2442,100201,C
2442,100202,C
2442,100501,C
2442,100504,C
2442,100601,C
2442,100602,C
2442,100604,C
2442,100701,C
2442,100702,C
2442,100704,C
2442,100804,C
2442,100809,C
2442,100903,C
2442,110502,C
2442,101205,C
2442,101307,C
2442,101003,C
2442,101203,C
2442,100119,C
2442,100214,C
2442,100320,C
2442,100324,C
2442,100326,C
2442,100816,C
2442,100818,C
2442,100910,C
2442,100118,C
2442,100207,C
2442,100213,C
2442,100319,C
2442,100323,C
2442,100325,C
2442,100404,C
2442,100406,C
2442,100407,C
2442,100503,C
2442,100505,C
2442,100506,C
2442,100603,C
2442,100606,C
2442,100607,C
2442,100815,C
2442,100817,C
2442,100909,C
2442,110503,C
2442,100115,C
2442,100117,C
2442,100124,C
2442,100316,C
2442,100322,C
2442,100330,C
2442,100511,C
2442,100811,C
2442,100912,C
2442,100104,C
2442,100113,C
2442,100114,C
2442,100116,C
2442,100304,C
2442,100309,C
2442,100315,C
2442,100321,C
2442,100329,C
2442,100401,C
2442,100402,C
2442,100405,C
2442,100510,C
2442,100808,C
2442,100810,C
2442,100911,C
2442,101010,C
2442,101116,C
2442,101118,C
2442,101210,C
2442,101313,C
2442,101009,C
2442,101115,C
2442,101117,C
2442,101209,C
2442,101312,C
2442,101401,C
2442,101012,C
2442,101011,C
2442,160801,C
2442,160803,C
2442,160804,C
2442,160802,C
2442,160805,C
2442,160806,C
2442,160807,C
2442,030302,C
2442,040104,C
2442,040105,C
2442,100302,C
2442,110203,C
2442,150203,C
2442,190903,C
2442,190904,C
2442,190905,C
2442,190906,C
2442,061303,C
2442,050117,C
2442,050107,C
2442,050108,C
2442,050601,C
2442,050603,C
2442,050106,C
2442,040103,C
2442,060703,C
2442,070101,C
2442,070107,C
2442,070108,C
2442,070201,C
2442,070207,C
2442,070208,C
2442,070301,C
2442,070307,C
2442,070308,C
2442,070401,C
2442,070407,C
2442,070408,C
2442,070501,C
2442,070507,C
2442,070508,C
2442,070601,C
2442,070607,C
2442,070608,C
2442,070701,C
2442,070707,C
2442,070708,C
2442,090113,C
2442,050115,C
2442,060702,C
2442,070109,C
2442,070110,C
2442,070209,C
2442,070210,C
2442,070309,C
2442,070310,C
2442,070409,C
2442,070410,C
2442,070509,C
2442,070510,C
2442,070609,C
2442,070610,C
2442,070709,C
2442,070710,C
2442,100125,C
2442,100318,C
2442,100813,C
2442,100814,C
2442,200141,C
2442,100317,C
2442,100812,C
2442,130401,C
2442,130402,C
2442,130403,C
2442,130501,C
2442,130502,C
2442,130503,C
2442,130507,C
2442,130508,C
2442,130701,C
2442,130702,C
2442,130703,C
2442,130801,C
2442,130802,C
2442,130899,C
2442,160709,C
2442,190207,C
2442,110112,C
2442,110111,C
2442,110115,C
2442,150202,C
2442,190110,C
2442,190806,C
2442,190807,C
2442,190808,C
2442,061305,C
2442,061302,C
2442,191102,C
2442,191101,C
2443,030309,C
2443,050702,C
2443,060603,C
2443,110206,C
2443,060101,C
2443,060102,C
2443,060103,C
2443,060104,C
2443,060105,C
2443,060106,C
2443,060704,C
2443,080316,C
2443,090104,C
2443,090105,C
2443,050111,C
2443,060201,C
2443,060203,C
2443,060204,C
2443,060205,C
2443,090101,C
2443,090102,C
2443,090103,C
2443,050116,C
2443,060314,C
2443,060316,C
2443,060311,C
2443,060313,C
2443,060315,C
2443,060403,C
2443,060404,C
2443,060405,C
2443,060602,C
2443,100109,C
2443,110105,C
2443,110106,C
2443,160606,C
2443,200114,C
2443,110114,C
2443,110107,C
2443,110113,C
2443,110301,C
2443,200115,C
2443,100308,C
2443,100403,C
2443,110108,C
2443,110205,C
2443,110302,C
2443,110504,C
2443,160901,C
2443,160902,C
2443,191104,C
2443,030305,C
2443,040106,C
2443,040107,C
2443,050604,C
2443,060503,C
2443,100509,C
2443,100708,C
2443,161002,C
2443,161004,C
2443,191304,C
2443,191306,C
2443,191308,C
2443,030310,C
2443,040220,C
2443,050110,C
2443,050114,C
2443,070112,C
2443,070212,C
2443,070312,C
2443,070412,C
2443,070512,C
2443,070612,C
2443,070712,C
2443,040219,C
2443,050109,C
2443,060502,C
2443,070111,C
2443,070211,C
2443,070311,C
2443,070411,C
2443,070511,C
2443,070611,C
2443,070711,C
2443,010505,C
2443,100121,C
2443,100123,C
2443,100126,C
2443,100212,C
2443,100215,C
2443,100328,C
2443,100410,C
2443,100610,C
2443,100820,C
2443,110110,C
2443,120115,C
2443,190812,C
2443,190814,C
2443,100120,C
2443,100122,C
2443,110109,C
2443,110207,C
2443,120114,C
2443,190811,C
2443,190813,C
2443,100211,C
2443,100327,C
2443,100409,C
2443,100508,C
2443,100609,C
2443,100707,C
2443,100819,C
2443,120301,C
2443,120302,C
2443,160708,C
2443,190810,C
2443,101120,C
2443,101213,C
2443,101119,C
2443,161001,C
2443,161003,C
2443,191303,C
2443,191305,C
2443,191307,C
2443,191103,C
2443,060902,C
2443,100105,C
2443,100107,C
2443,100208,C
2443,100703,C
2443,100705,C
2443,100101,C
2443,100102,C
2443,100103,C
2443,100201,C
2443,100202,C
2443,100501,C
2443,100504,C
2443,100601,C
2443,100602,C
2443,100604,C
2443,100701,C
2443,100702,C
2443,100704,C
2443,100804,C
2443,100809,C
2443,100903,C
2443,110502,C
2443,101205,C
2443,101307,C
2443,101003,C
2443,101203,C
2443,100119,C
2443,100214,C
2443,100320,C
2443,100324,C
2443,100326,C
2443,100816,C
2443,100818,C
2443,100910,C
2443,100118,C
2443,100207,C
2443,100213,C
2443,100319,C
2443,100323,C
2443,100325,C
2443,100404,C
2443,100406,C
2443,100407,C
2443,100503,C
2443,100505,C
2443,100506,C
2443,100603,C
2443,100606,C
2443,100607,C
2443,100815,C
2443,100817,C
2443,100909,C
2443,110503,C
2443,100115,C
2443,100117,C
2443,100124,C
2443,100316,C
2443,100322,C
2443,100330,C
2443,100511,C
2443,100811,C
2443,100912,C
2443,100104,C
2443,100113,C
2443,100114,C
2443,100116,C
2443,100304,C
2443,100309,C
2443,100315,C
2443,100321,C
2443,100329,C
2443,100401,C
2443,100402,C
2443,100405,C
2443,100510,C
2443,100808,C
2443,100810,C
2443,100911,C
2443,101010,C
2443,101116,C
2443,101118,C
2443,101210,C
2443,101313,C
2443,101009,C
2443,101115,C
2443,101117,C
2443,101209,C
2443,101312,C
2443,101401,C
2443,101012,C
2443,101011,C
2444,030305,C
2444,040106,C
2444,040107,C
2444,050604,C
2444,060503,C
