id;geometry;waste amount;co2 amount
880;LINESTRING(5.740639183 53.205140717, 5.72694945 53.2069326);41908,711;4,203993632
881;LINESTRING(5.738573878 53.263789756, 5.7378922 53.2641344, 5.7214174 53.2787131);3,284;0,005544429
884;LINESTRING(5.678711617 53.23800805, 5.6686218 53.24047756);13,775;0,005361825
885;LINESTRING(5.72694945 53.2069326, 5.717203543 53.207783286);41908,711;2,954846475
887;LINESTRING(5.7214174 53.2787131, 5.7430333 53.306805, 5.7799318 53.3077683);53,802;0,183860197
888;LINESTRING(5.7214174 53.2787131, 5.717346267 53.279994767, 5.7145126 53.2805863, 5.697181 53.2793997, 5.69662435 53.279355525, 5.6959036 53.279312, 5.6706127 53.2775023, 5.66999555 53.27746585, 5.6693784 53.2774294, 5.6570612 53.2764685);143,021;0,271399157
889;LINESTRING(5.717203543 53.207783286, 5.7086567 53.2072035, 5.6609271 53.2021763, 5.654189041 53.202218571);41908,711;19,1427407
892;LINESTRING(5.6686218 53.24047756, 5.667146 53.2405391, 5.643522 53.2351144);65,31;0,043317481
894;LINESTRING(5.7300286 53.185215662, 5.7290342 53.1848174, 5.704152 53.1684216, 5.700068162 53.167177875, 5.6955994 53.1658077, 5.6701017 53.1582019, 5.66735705 53.15738285, 5.6646124 53.1565638, 5.6494551 53.151983, 5.644536285 53.149956685);43720,418;30,14583382
895;LINESTRING(5.7426881 53.1032157, 5.7196777 53.091224, 5.71791692 53.09144094);10,182;0,009985242
897;LINESTRING(5.644536285 53.149956685, 5.6435309 53.1495004, 5.6274265 53.1411571, 5.623623937 53.13916975, 5.6198257 53.1372091, 5.5969256 53.1264827, 5.59380975 53.12394825, 5.5906939 53.1214138, 5.5826413 53.1107926, 5.580795983 53.108263, 5.5784347 53.1056257, 5.5392994 53.0950481, 5.5349658 53.0929311, 5.5306322 53.0908141, 5.528994 53.0894876, 5.525178967 53.086374217, 5.5227676 53.0845334, 5.516627 53.0796404, 5.517313156 53.0765875);43762,523;52,90387051
900;LINESTRING(5.679061588 53.046742042, 5.6783113 53.0460576, 5.6712195 53.0385842, 5.66450136 53.035376787);75793,044;34,87671965
902;LINESTRING(5.821926443 52.957576486, 5.8109077 52.952121775);77994,462;8,150512538
903;LINESTRING(5.793824025 52.95372485, 5.8109077 52.952121775);90209,712;11,17359844
904;LINESTRING(5.793824025 52.95372485, 5.768824214 52.963908457);93004,517;20,68460923
905;LINESTRING(5.793824025 52.95372485, 5.79535725 52.9422046);3,65;0,003234846
907;LINESTRING(5.768824214 52.963908457, 5.677510773 53.023077181);93858,072;94,09357494
908;LINESTRING(5.677510773 53.023077181, 5.663710047 53.024453129);93915,329;9,834958174
911;LINESTRING(5.7015851 52.9104704, 5.6478736 52.9420238, 5.6471093 52.942150889);9577,6;10,2234536
912;LINESTRING(5.7226557 52.8465429, 5.7172647 52.8429324);44,517;0,020168085
914;LINESTRING(5.774135671 52.914480314, 5.79535725 52.9422046);2,48;0,004156203
915;LINESTRING(5.6471093 52.942150889, 5.6476385 52.9425979, 5.6513583 52.9632409, 5.651092217 52.9665981, 5.6504422 52.9699419, 5.6499583 52.9782603, 5.649906717 52.978650433, 5.6499636 52.9790557, 5.6533817 53.010259, 5.6536015 53.012019929, 5.654774455 53.021974975);9634,654;18,16204065
919;LINESTRING(5.571437562 52.897966454, 5.573344 52.8942848, 5.5627268 52.8871879, 5.561280725 52.886311075, 5.5599216 52.8855012, 5.5410138 52.8753526, 5.5399004 52.875031667, 5.5389448 52.874775, 5.5194056 52.8740151, 5.51598205 52.8748482, 5.5125585 52.8756813, 5.4861863 52.8867179, 5.483537067 52.888202667, 5.4810596 52.8895518, 5.4696254 52.8959334, 5.469068933 52.89624655, 5.4684837 52.896587, 5.4599051 52.9021168, 5.4595546 52.9023916, 5.4592257 52.9026341, 5.4366855 52.9646606, 5.437077725 52.964884725, 5.4373607 52.9651075, 5.4480873 52.9723195, 5.45039229 52.97396541, 5.4525377 52.9754608, 5.4586059 52.9799454, 5.46020115 52.9812355, 5.4617964 52.9825256, 5.4978298 53.0422838, 5.49859695 53.043317, 5.4993641 53.0443502, 5.5080566 53.0556018, 5.508257676 53.060521624);1023,337;7,532730086
921;LINESTRING(5.663710047 53.024453129, 5.654774455 53.021974975);93928,884;6,921292198
922;LINESTRING(5.686207618 53.032123209, 5.6830055 53.0339238, 5.6712795 53.0384431, 5.66450136 53.035376787);1,34;0,001186401
923;LINESTRING(5.66450136 53.035376787, 5.646539711 53.036818778);75799,074;26,10276918
925;LINESTRING(5.654774455 53.021974975, 5.624504427 53.034100807);103899,056;30,73295751
931;LINESTRING(6.1517612 53.3249643, 6.0998704 53.3315293, 6.0760306 53.3577209, 6.0730646 53.359993311);1,04;0,007774175
934;LINESTRING(6.0730646 53.359993311, 6.0676846 53.3640655, 6.0391863 53.3807642, 5.9624782 53.3819149);4,26;0,017513894
937;LINESTRING(5.9624782 53.3819149, 5.8956756 53.3726221, 5.895252323 53.369706585);16,135;0,039837147
939;LINESTRING(6.00955566 53.33207978, 6.0091976 53.3319825, 5.9991233 53.3298623, 5.99662755 53.329234275);11,72;0,002539158
940;LINESTRING(6.00955566 53.33207978, 6.0100016 53.3321291, 6.0266895 53.3328632, 6.026877633 53.332765867);8,25;0,00705271
941;LINESTRING(5.99662755 53.329234275, 5.988546529 53.323582643);13,32;0,002943203
942;LINESTRING(5.993564125 53.311613363, 5.988546529 53.323582643);22,719;0,010281219
943;LINESTRING(5.895252323 53.369706585, 5.8959825 53.3676554, 5.9607343 53.3336135, 5.9614794 53.3331462);3,48;0,017791887
945;LINESTRING(5.895252323 53.369706585, 5.8945528 53.3681732, 5.8713459 53.3586958, 5.867414733 53.357146467, 5.856877533 53.354112267, 5.8535077 53.3529436, 5.8334375 53.3433599, 5.831033837 53.342303588);21,815;0,07144518
948;LINESTRING(5.831033837 53.342303588, 5.8323772 53.3422598, 5.8719453 53.3306602, 5.8735477 53.3039599);2,86;0,01161828
949;LINESTRING(5.831033837 53.342303588, 5.819596567 53.338830067, 5.8173969 53.3377012, 5.805341 53.3308498, 5.802509525 53.3284753, 5.7999374 53.3260189, 5.7978026 53.3237112, 5.7968974 53.32271725, 5.7959922 53.3217233, 5.7799318 53.3077683);26,215;0,089442185
951;LINESTRING(5.6570612 53.2764685, 5.6139715 53.2734112, 5.61035005 53.2731433, 5.6069696 53.2729056, 5.6040837 53.2697507, 5.6042091 53.2692644, 5.6043345 53.2687781, 5.6054813 53.2579921, 5.604968237 53.257271938);151,571;0,361801466
952;LINESTRING(5.604968237 53.257271938, 5.6061198 53.2576815, 5.643522 53.2351144);193,569;0,207919398
953;LINESTRING(5.604968237 53.257271938, 5.6028417 53.2554349, 5.5870211 53.2489715, 5.5865177 53.24881435, 5.5860143 53.2486572, 5.5574443 53.2404973, 5.5568172 53.24030425, 5.5563522 53.2401587, 5.5421677 53.2363353);348,74;0,629252141
955;LINESTRING(5.654189041 53.202218571, 5.645335336 53.1999267);41916,171;2,897616631
956;LINESTRING(5.5421677 53.2363353, 5.541466 53.2100706, 5.54159665 53.20977435, 5.5417273 53.2094781, 5.5421915 53.2066883, 5.542287771 53.201173829);603,954;0,600824433
959;LINESTRING(5.645335336 53.1999267, 5.542287771 53.201173829);41916,171;30,97646842
961;LINESTRING(5.542287771 53.201173829, 5.5425828 53.2008121, 5.4634166 53.1854286, 5.458659075 53.183790845);42630,305;27,95005661
963;LINESTRING(5.4833319 53.220948, 5.4396833 53.1853223, 5.439506622 53.184968533);78,95;0,182437759
965;LINESTRING(5.646539711 53.036818778, 5.6395618 53.0375426, 5.6388269 53.037166, 5.6385457 53.03710295);75806,684;12,02598176
966;LINESTRING(5.624504427 53.034100807, 5.6385457 53.03710295);77021,358;21,59212309
967;LINESTRING(5.624504427 53.034100807, 5.609780038 53.041153675, 5.581981 53.0451271, 5.56778505 53.04850165);196405,46;154,2446989
968;LINESTRING(5.56778505 53.04850165, 5.5667881 53.0488381, 5.5408878 53.0549058, 5.536482822 53.0567804);196407,45;84,50883854
970;LINESTRING(5.508257676 53.060521624, 5.536482822 53.0567804);196427,202;71,16439668
972;LINESTRING(5.508257676 53.060521624, 5.5092952 53.065259, 5.511304 53.0746169, 5.517313156 53.0765875);43800,169;8,830797554
973;LINESTRING(5.508257676 53.060521624, 5.450287 53.0874612, 5.43292075 53.09093355, 5.417474914 53.093786329);241340,599;298,3791432
976;LINESTRING(5.528404967 53.183223028, 5.5288265 53.1843233, 5.4627537 53.18286, 5.458659075 53.183790845);1317,566;0,620465466
977;LINESTRING(5.540100537 53.194867962, 5.5346874 53.1998645, 5.4645559 53.1856781, 5.458659075 53.183790845);5385,967;2,985658689
978;LINESTRING(5.458659075 53.183790845, 5.4536506 53.1844366, 5.4401539 53.1847951, 5.439506622 53.184968533);2674,39;0,713807439
979;LINESTRING(5.458659075 53.183790845, 5.433636383 53.172120383);69815,62;16,20821456
981;LINESTRING(5.433636383 53.172120383, 5.413141262 53.145992037);86912,141;32,31334823
982;LINESTRING(5.413141262 53.145992037, 5.4129191 53.1428456, 5.388212 53.1051614, 5.39014575 53.10113765);86917,221;53,55119068
984;LINESTRING(5.417474914 53.093786329, 5.39014575 53.10113765);241657,719;83,1343675
986;LINESTRING(5.39014575 53.10113765, 5.375020533 53.0917361);328583,415;75,04089701
989;LINESTRING(5.375020533 53.0917361, 5.342176467 53.075286017, 5.21111288 53.02241942, 5.2067746 53.0201906, 5.1170491 52.9734021, 5.1155995 52.9727265, 5.1141499 52.9720509, 5.2028686 53.0182839);328585,265;1540,656636
990;LINESTRING(5.375020533 53.0917361, 5.383264725 53.100757025);1,85;0,001045024
993;LINESTRING(6.154359992 51.908376017, 6.13578635 51.9164757);532,09;0,151704439
995;LINESTRING(6.154359992 51.908376017, 6.1554394 51.9112411, 6.1653592 51.9150275, 6.1672728 51.9145329);532,09;0,123407429
997;LINESTRING(6.13578635 51.9164757, 6.089922614 51.936264443);532,09;0,373212682
998;LINESTRING(6.1174325 51.9050036, 6.1067277 51.9095344, 6.106521933 51.909580467);10,34;0,002888194
1000;LINESTRING(6.1672728 51.9145329, 6.1708961 51.9133526, 6.1906775 51.9090843, 6.19079375 51.90907245, 6.19091 51.9090606, 6.2574901 51.8979155, 6.257760667 51.897378689);524,39;0,608820645
1002;LINESTRING(6.033366157 52.48599, 6.0374071 52.4865566, 6.0500867 52.4937216, 6.052114571 52.494636014);382356,826;105,1246357
1003;LINESTRING(6.033366157 52.48599, 6.03624865 52.464751183);18184,855;6,875210035
1005;LINESTRING(6.033366157 52.48599, 6.023879083 52.48666245);354307,494;39,60092259
1006;LINESTRING(6.052114571 52.494636014, 6.0528407 52.4939287, 6.0613432 52.4818363, 6.05976128 52.48117612);76,278;0,039872806
1008;LINESTRING(6.03624865 52.464751183, 6.0157724 52.412696075);18135,215;17,22993006
1009;LINESTRING(6.023879083 52.48666245, 6.01103344 52.47863714, 5.98868985 52.46703596);354307,494;197,855911
1011;LINESTRING(6.05976128 52.48117612, 6.0615921 52.4816075, 6.0696986 52.4691106, 6.06963585 52.4689846, 6.0695731 52.4688586, 6.0679152 52.4330439, 6.0678638 52.4329489, 6.0678124 52.4328539, 6.050628 52.4011832, 6.04836058 52.40027566, 6.035961117 52.394874933);5,143;0,05798337
1012;LINESTRING(6.0157724 52.412696075, 6.01494 52.4140505, 5.9895496 52.4661769, 5.98868985 52.46703596);5929,62;8,863088209
1013;LINESTRING(6.0157724 52.412696075, 6.014923025 52.393097275, 6.022688329 52.373115543);18036,415;12,6713178
1016;LINESTRING(5.98868985 52.46703596, 5.891303237 52.410741563);372943,541;583,1634804
1017;LINESTRING(6.035961117 52.394874933, 6.0384516 52.3901711, 6.0329019 52.3805064, 6.03277695 52.3804067, 6.032652 52.380307, 6.02521 52.37475, 6.022688329 52.373115543);12202,137;3,270680487
1018;LINESTRING(6.022688329 52.373115543, 6.009315686 52.334291929);17944,33;12,29782916
1019;LINESTRING(6.022688329 52.373115543, 6.02032 52.37154, 5.9858455 52.3516222, 5.9841274 52.346663025, 5.9833548 52.3448437, 5.9814268 52.3388606, 5.981067837 52.33745685);12335,432;6,32455762
1020;LINESTRING(5.9682533 52.4717408, 5.963222 52.4886758);29,14;0,010882848
1021;LINESTRING(5.9682533 52.4717408, 5.8895824 52.4438399, 5.88942755 52.443792, 5.8892727 52.4437441, 5.8657199 52.44022, 5.864985125 52.443060175);44132,694;25,13944222
1023;LINESTRING(5.891303237 52.410741563, 5.890856 52.4090932, 5.9261706 52.3598917, 5.925993633 52.359468133);16,74;0,032886696
1024;LINESTRING(5.891303237 52.410741563, 5.88426695 52.4070886, 5.8242693 52.375526275);373609,515;385,8618132
1025;LINESTRING(5.864985125 52.443060175, 5.8652941 52.447707, 5.8589708 52.4539983, 5.858613783 52.454275, 5.8583191 52.4545926, 5.8276288 52.451149, 5.827481567 52.451162633);412,815;0,369274466
1026;LINESTRING(5.864985125 52.443060175, 5.865362 52.4403059, 5.8444082 52.4430929, 5.8431937 52.443149867, 5.8417201 52.4430404, 5.8307355 52.4391016, 5.8305169 52.438943067);43178,738;9,299966722
1027;LINESTRING(5.925993633 52.359468133, 5.9271281 52.3590851, 5.9617535 52.3490409, 5.962929367 52.348384517, 5.9639484 52.3478215, 5.9776777 52.3379653, 5.981067837 52.33745685);23794,794;13,54150399
1028;LINESTRING(5.925993633 52.359468133, 5.924596 52.3597139, 5.8918534 52.3582875, 5.8907713 52.35820025, 5.8896892 52.358113, 5.8301931 52.3726665, 5.8242693 52.375526275);23794,794;21,76617355
1029;LINESTRING(5.8242693 52.375526275, 5.81449132 52.377312993);397196,969;46,62205406
1030;LINESTRING(5.827481567 52.451162633, 5.8274158 52.4510357, 5.830247 52.4389761, 5.8305169 52.438943067);80433,38;4,185955232
1031;LINESTRING(5.827481567 52.451162633, 5.8274001 52.4513032, 5.81516 52.45915);4380,77;1,100279762
1032;LINESTRING(5.8305169 52.438943067, 5.8305682 52.4387515, 5.7973323 52.3933894, 5.797871471 52.391931543);123582,649;35,92927253
1033;LINESTRING(5.981067837 52.33745685, 5.9849054 52.3370905, 5.9969056 52.3356992, 5.9971823 52.3356625, 5.997459 52.3356258, 6.00684 52.33456, 6.009315686 52.334291929);640,32;0,310859381
1034;LINESTRING(5.981067837 52.33745685, 5.980555 52.3356723, 5.9777376 52.3213994, 5.9776926 52.3213125, 5.9776476 52.3212256, 5.9795711 52.3019211, 5.979689033 52.3017943);14,002;0,03476481
1035;LINESTRING(5.797871471 52.391931543, 5.794504 52.3890012, 5.7902658 52.3856854, 5.78997965 52.38220764);123594,904;7,900210942
1039;LINESTRING(5.78997965 52.38220764, 5.7864939 52.3836358, 5.7841754 52.382371, 5.779005212 52.379597375, 5.771603867 52.3756701, 5.7697318 52.3747291, 5.7588985 52.3724359, 5.75872135 52.37240005, 5.7585442 52.3723642, 5.6805009 52.3573398, 5.6782011 52.356587525, 5.6758815 52.3558541, 5.6533768 52.3537798, 5.648875 52.3565112, 5.6447261 52.3568415, 5.639199 52.353573, 5.634419567 52.351771833);123069,282;72,88971133
1040;LINESTRING(5.81449132 52.377312993, 5.7844111 52.365753489);397196,969;162,2892375
1043;LINESTRING(5.7844111 52.365753489, 5.7808986 52.3617743, 5.6501453 52.3396084, 5.643100481 52.335495324);397245,674;698,689465
1045;LINESTRING(5.634419567 52.351771833, 5.624474638 52.345786031);170425,861;14,43848964
1048;LINESTRING(6.6305479 52.1352588, 6.6299292 52.1352355, 6.6322442 52.1312439, 6.6321832 52.1312151, 6.6320119 52.1311448, 6.6177136 52.1291856, 6.619779375 52.1271391, 6.6222277 52.124985, 6.6525759 52.1090151);12,26;0,050161823
1049;LINESTRING(6.6305479 52.1352588, 6.612546775 52.1398974);44,16;0,024290572
1050;LINESTRING(6.633640336 52.086351827, 6.638941 52.0864722, 6.6499288 52.0933916, 6.6511168 52.094823075);23354,647;4,676756998
1051;LINESTRING(6.633640336 52.086351827, 6.631773191 52.062549691);6,001;0,015181607
1052;LINESTRING(6.6525759 52.1090151, 6.67849 52.13122);1178,423;0,489427225
1053;LINESTRING(6.6525759 52.1090151, 6.65135555 52.107654417);1190,683;0,029620229
1054;LINESTRING(6.612546775 52.1398974, 6.6104937 52.1400498, 6.5970197 52.165374);44,16;0,056472369
1056;LINESTRING(6.5970197 52.165374, 6.6075096 52.1715203);1,03;0,001088242
1059;LINESTRING(6.539844413 52.119626107, 6.541746 52.1224169, 6.5155097 52.1337824, 6.5153074 52.133849067);8,18;0,004921957
1060;LINESTRING(6.65135555 52.107654417, 6.6524384 52.1073213, 6.6526962 52.0967424, 6.6511168 52.094823075);1190,683;0,25682202
1062;LINESTRING(6.6511168 52.094823075, 6.6508654 52.0945961, 6.598472 52.1110603, 6.5303504 52.1083494, 6.52905065 52.1089526);24520,81;26,88694326
1063;LINESTRING(6.52905065 52.1089526, 6.51354304 52.1079414);24687,82;3,246141212
1064;LINESTRING(6.5153074 52.133849067, 6.5152114 52.1337779, 6.5181887 52.1148906);24688,28;6,447755898
1065;LINESTRING(6.5153074 52.133849067, 6.5152011 52.1339869, 6.4450379 52.1654424, 6.4448128 52.165687433);24697,614;18,22461695
1066;LINESTRING(6.51354304 52.1079414, 6.5181887 52.1148906);24688,28;2,541032801
1070;LINESTRING(6.4448128 52.165687433, 6.4446162 52.1657936, 6.4240163 52.1634699, 6.422623655 52.162992827);24714,134;4,749764241
1071;LINESTRING(6.623766283 52.034886439, 6.6211491 52.0358769, 6.6035767 52.0365772, 6.6033706 52.0366084, 6.6031645 52.0366396, 6.5939626 52.0397811, 6.5937895 52.039867, 6.5936164 52.0399529, 6.546605 52.0457018, 6.54645035 52.04573395, 6.5462957 52.0457661, 6.4635894 52.078737, 6.46125656 52.07788488);3758,157;4,456642239
1073;LINESTRING(6.623766283 52.034886439, 6.6262328 52.0329916, 6.6998589 51.9830183, 6.7030738 51.98144266);3022,397;1,637159506
1074;LINESTRING(6.623766283 52.034886439, 6.631773191 52.062549691);732,64;0,481581545
1075;LINESTRING(6.46125656 52.07788488, 6.4577414 52.0765804, 6.4461842 52.0800023);3760,863;0,416858219
1077;LINESTRING(6.591752045 52.002832273, 6.5880998 52.0014216, 6.5667196 51.9945465, 6.560319265 51.991365);11146,968;9,836159491
1078;LINESTRING(6.7030738 51.98144266, 6.7050075 51.9803738, 6.7024229 51.9733384, 6.70065004 51.96962336);0,58;0,001007289
1079;LINESTRING(6.7030738 51.98144266, 6.7053391 51.9804088, 6.7193875 51.9748263, 6.720609383 51.974644883, 6.7231569 51.9747749, 6.7399603 51.97589);288,129;0,093965306
1081;LINESTRING(6.58789075 51.984331044, 6.5872059 51.9822792, 6.5742762 51.9873312, 6.5745958 51.9876086, 6.5748964 51.9878706, 6.5749447 51.9879282, 6.5744676 51.9881588, 6.560319265 51.991365);123,129;0,067284152
1083;LINESTRING(6.58789075 51.984331044, 6.5883148 51.9815778, 6.5996354 51.9366566, 6.600036625 51.934457813);121,909;0,151257918
1084;LINESTRING(6.560319265 51.991365, 6.54911445 51.98596845, 6.5395829 51.9789481, 6.5253099 51.9764268, 6.52171265 51.9748554, 6.5181154 51.973284, 6.487809 51.9565586, 6.48450035 51.955162533, 6.4813636 51.9545903, 6.4734097 51.9535359, 6.470179067 51.952770267);3341,951;8,710009887
1085;LINESTRING(6.560319265 51.991365, 6.553713 51.9906753, 6.5032714 52.0144354, 6.4461842 52.0800023);8012,775;36,99413509
1086;LINESTRING(6.70065004 51.96962336, 6.6986898 51.9656442, 6.7204144 51.9605033, 6.7220262 51.960439025);3974,233;1,11125565
1087;LINESTRING(6.70065004 51.96962336, 6.6983398 51.9656155, 6.6415552 51.943309, 6.64035675 51.94303285, 6.6391583 51.9427567, 6.6261675 51.9400486, 6.62155405 51.939635925, 6.6163245 51.9393303, 6.6007761 51.9348089, 6.600036625 51.934457813);8469,753;9,775548056
1090;LINESTRING(6.470179067 51.952770267, 6.4583456 51.95179756);3309,931;0,921836708
1092;LINESTRING(6.4461842 52.0800023, 6.44685265 52.081622933);11797,638;0,593261861
1093;LINESTRING(6.7220262 51.960439025, 6.737052867 51.959695267);3957,165;0,524001755
1094;LINESTRING(6.7220262 51.960439025, 6.7205778 51.9603362, 6.6812458 51.9115312);3,848;0,009090863
1095;LINESTRING(6.600036625 51.934457813, 6.6005352 51.9315555, 6.5867326 51.9098627, 6.584535583 51.912142017);2,802;0,009383137
1096;LINESTRING(6.600036625 51.934457813, 6.5991993 51.9342975, 6.5821985 51.9327545, 6.58202445 51.9327458, 6.5818504 51.9327371, 6.5627006 51.9286534, 6.5624847 51.927426864);8472,153;3,359684769
